date,btc_open,btc_high,btc_low,btc_close,btc_volume,dvol_open,dvol_high,dvol_low,dvol_close,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,btc_log_return,spx_log_return,btc_rv_7d,spx_rv_7d,btc_rv_14d,spx_rv_14d,btc_rv_30d,spx_rv_30d
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.36957,114.58,115.12,91.7,99.66,3963.89990234375,4038.8798828125,3963.89990234375,4023.889892578125,5183340000,31.09000015258789,31.200000762939453,28.780000686645508,28.8700008392334,0.008824272580558484,0.023589267956869442,1.147423377276582,0.3317320469427015,0.9388171512278874,0.3589891050302917,0.715778441637576,0.27519530592336605
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.19658,92.34,97.55,92.29,96.37,4013.02001953125,4046.4599609375,3983.989990234375,4008.010009765625,4415030000,30.010000228881836,30.229999542236328,27.36000061035156,27.469999313354492,0.01984343282818371,-0.003954208517722458,1.1655203652959194,0.27359793862549486,0.9399022539413296,0.34204821475067565,0.7169779348738063,0.2743109545755069
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.13307,96.37,96.39,88.6,91.46,4052.0,4090.719970703125,4033.929931640625,4088.85009765625,4841410000,27.06999969482422,27.170000076293945,25.510000228881836,26.100000381469727,0.018930606202495235,0.01996891958146264,1.1996588510364459,0.31109554967573927,0.9311569455266038,0.35527736741371635,0.7210750051362895,0.28102498250282426
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.15799,89.74,100.59,87.3,100.59,4051.97998046875,4051.97998046875,3911.909912109375,3923.679931640625,5103220000,26.739999771118164,31.489999771118164,26.209999084472656,30.959999084472656,-0.05848869957421896,-0.041233809291248875,0.6132110734346727,0.3497627511922849,0.9343683880339576,0.37073036636090995,0.7320513861961714,0.3003945851938272
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.36415,100.59,100.95,91.05,91.11,3899.0,3945.9599609375,3876.580078125,3900.7900390625,5113550000,31.239999771118164,33.11000061035156,29.059999465942383,29.350000381469727,0.05435138641776955,-0.005850864777347809,0.6855747419788716,0.34842959383582295,0.9895848446489559,0.3434014796345177,0.7501986916620484,0.3000412685309006
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.25325,91.11,93.33,83.02,88.56,3927.760009765625,3943.419921875,3810.320068359375,3901.360107421875,5130730000,28.780000686645508,32.90999984741211,28.059999465942383,29.43000030517578,-0.03757886695618367,0.0001461310919903067,0.6017709119515934,0.33652252176571523,0.9904192341729426,0.3411498694067151,0.7517827061859086,0.29922273733697785
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.49932,82.49,83.59,80.03,82.54,3919.419921875,3981.8798828125,3909.0400390625,3973.75,4420030000,28.979999542236328,30.38999938964844,28.290000915527344,28.479999542236328,-0.0031507399736996552,0.018384995412060758,0.6019080603986255,0.3564932614421341,0.9928952344648616,0.3529844309106136,0.751024604409299,0.3066308210992726
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96036,82.54,84.5,80.65,82.27,3942.93994140625,3955.679931640625,3875.1298828125,3941.47998046875,4923190000,29.43000030517578,31.06999969482422,29.040000915527344,29.450000762939453,0.018564024573910418,-0.008153950903558081,0.6104167584222203,0.32353109552487674,0.958258832902351,0.3193653334731205,0.7380990103564712,0.30444258720408357
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.38659,82.27,83.16,80.45,82.57,3929.590087890625,3999.330078125,3925.030029296875,3978.72998046875,4802560000,29.329999923706055,30.229999542236328,28.15999984741211,28.3700008392334,-0.003798525195082192,0.009406385648931585,0.5973785111057482,0.33162993504777405,0.9175939369513786,0.2937638081185347,0.7350443818032533,0.3068284426736714
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.65463,82.57,90.14,80.25,81.63,3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4709970000,28.420000076293945,28.459999084472656,27.11000061035156,27.5,-0.011603116040031471,0.019688166007720866,0.5811861188348026,0.33088610719366424,0.9177220724404094,0.3085459052373807,0.72681475334239,0.3113112990587149
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.5201,81.64,84.76,79.62,84.72,4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4375620000,27.5,27.540000915527344,25.56999969482422,25.719999313354492,-0.0197668076759755,0.024441130195822013,0.46999051452630497,0.2080532240181931,0.5273518373408181,0.29026947974428785,0.7252064388244022,0.3199406470926671
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.11632,75.39,75.52,72.26,73.06,4151.08984375,4168.33984375,4104.8798828125,4132.14990234375,6822640000,27.469999313354492,28.350000381469727,25.940000534057617,26.190000534057617,0.10505086024760327,-0.006294135193666945,0.7393988825757718,0.20933207795868466,0.6900243824969483,0.29290718013934747,0.7949949267513482,0.3201589566731844
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.63382,73.06,76.81,71.89,74.75,4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4531800000,26.049999237060547,27.729999542236328,25.3799991607666,25.690000534057617,-0.06479498169315473,-0.007510905041155451,0.8215056784424012,0.22612138244311972,0.6921152652477831,0.28393747326023994,0.807669015689784,0.3159120990202887
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.42928,71.74,74.12,71.74,73.43,4095.409912109375,4177.509765625,4074.3701171875,4176.81982421875,4405790000,25.729999542236328,26.5,24.329999923706055,24.719999313354492,0.021468021186670065,0.018263225415545106,0.8271145636789895,0.22586802603776618,0.6967403435076567,0.29031893576407763,0.8128982664709348,0.3217374593835982
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.44727,73.43,74.3,70.84,71.33,4137.56982421875,4142.669921875,4098.669921875,4108.5400390625,3711110000,24.90999984741211,25.959999084472656,24.760000228881836,24.790000915527344,-0.025017916656657774,-0.016482405609817057,0.8415060260363595,0.2533750910817372,0.7063774243685829,0.2886142586185636,0.8133913878630569,0.32232582097686724
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.92456,72.04,72.04,67.6,68.51,4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4332700000,25.3700008392334,25.809999465942383,24.81999969482422,25.06999969482422,0.05479672135860066,0.003132489407036025,0.9010868142923137,0.25255492494180204,0.7392525769580576,0.28758861397790636,0.834372399477917,0.3131040952765481
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.51658,68.51,73.49,68.51,71.51,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4248210000,25.540000915527344,26.239999771118164,23.8799991607666,24.020000457763672,-0.007928880711022794,0.00947833153171984,0.8978925362235932,0.2344542760905381,0.7371628693821423,0.27816762931497196,0.8307970439831386,0.31402061840250733
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61276,71.51,72.79,69.11,71.7,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4159470000,24.3700008392334,24.780000686645508,23.739999771118164,23.959999084472656,-0.030022098209930834,-0.010852623040155319,0.9137163026646195,0.19481280378472174,0.7012155283504854,0.20966382490752541,0.819766063444472,0.3046098274736385
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.1865,71.7,72.62,70.51,72.57,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4134170000,24.290000915527344,26.239999771118164,23.81999969482422,26.09000015258789,-0.00314484124646771,-0.02408645766515553,0.609167551677611,0.23783079341277016,0.6618955355908698,0.2376860418425288,0.8124884192072177,0.31204860712807103
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.2498,72.57,74.77,71.68,72.55,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,4889640000,26.260000228881836,29.6299991607666,26.049999237060547,27.75,-0.0343959202434377,-0.029542414811409477,0.5087543236381543,0.2837594996207466,0.6585680463929312,0.2731705010525037,0.8130816793364981,0.31249623697435686
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.034966,93.99,107.5,92.78,106.0,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,5636890000,31.3700008392334,35.04999923706055,31.290000915527344,34.02000045776367,-0.2575035003932837,-0.03953993199003993,1.573625762109178,0.27817648512613796,1.2754058652398912,0.3061203022046187,1.0832910665468396,0.3150019763440448
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.64671,106.0,113.43,97.87,103.09,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,5153890000,33.0099983215332,34.0,32.060001373291016,32.689998626708984,-0.01573183286725236,-0.003780818039489633,1.5791377188606641,0.2864426134853171,1.2643719285116244,0.30557235936353,1.0822372603260522,0.3138716390168703
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.493467,103.09,142.02,89.15,89.15,3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,5530480000,32.38999938964844,32.77000045776367,27.760000228881836,29.6200008392334,0.020005528538409763,0.014487058836534478,1.5014645592900142,0.3203883973210073,1.2745997253887429,0.3105594465591618,1.0879182660873183,0.31734210138796276
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59429,89.15,119.65,88.53,119.65,3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,5644930000,30.350000381469727,34.81999969482422,30.350000381469727,32.95000076293945,-0.10163017824163617,-0.033052207113840666,1.5044139361730753,0.3018571348104556,1.32061711527186,0.314897777264505,1.094992713199595,0.3131110496721711
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.33663,119.65,121.89,105.53,108.67,3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,8520740000,32.84000015258789,33.310001373291016,30.469999313354492,31.1299991607666,0.0033031496542327322,0.0021984473410133873,1.5453570963390277,0.3242572458058946,1.3262128787184613,0.28416101897733764,1.082167316100489,0.2995902747937169
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.0749,99.27,99.52,93.8,97.96,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,5292260000,30.6299991607666,30.649999618530273,29.329999923706055,30.190000534057617,0.012367023003545896,0.024182474960671992,1.5700702634531847,0.3962246502879819,1.2041039949916847,0.3169533052155741,1.0860145921847193,0.31046320792885496
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.97938,97.96,100.67,96.79,99.76,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,5058990000,31.450000762939453,31.56999969482422,28.780000686645508,28.950000762939453,-0.03613769395083157,-0.0013024200953574458,1.56922078079152,0.3710361308834171,1.1944219925198443,0.31772014911848084,0.9740738685681806,0.29757899585538883
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.08716,99.76,99.84,91.29,91.46,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,5098640000,29.290000915527344,29.770000457763672,28.739999771118164,29.049999237060547,0.05462142687846785,0.00948707248555652,0.7899871357492222,0.2881279810119079,1.2291080577509208,0.3066049940639429,0.9858883766955525,0.29918544869119906
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.36622,91.46,93.09,88.23,90.66,3821.75,3913.64990234375,3821.75,3911.739990234375,8120260000,29.06999969482422,29.719999313354492,26.829999923706055,27.229999542236328,0.0060244133369918825,0.030105539729901033,0.793013243692987,0.32958328401231907,1.2367060125475653,0.3400697008785955,0.9752936620437826,0.3094942120775599
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0013,90.26,91.0,87.5,89.09,3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,4325310000,28.299999237060547,28.65999984741211,26.93000030517578,26.950000762939453,-0.023589805233205877,-0.0029774998903406716,0.7761102443955982,0.3286568529791388,1.1835180776349692,0.3387430141097313,0.9757091762527446,0.309584329406583
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.0832,89.09,90.02,85.93,87.5,3913.0,3945.860107421875,3820.139892578125,3821.550048828125,4270120000,26.899999618530273,28.68000030517578,26.469999313354492,28.36000061035156,-0.022488841996465433,-0.0203486731494949,0.4826665946971349,0.2723764446821804,1.1799676686350609,0.3394717205355319,0.9743433953116712,0.30635133379655966
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04379,87.5,91.54,86.17,91.37,3825.090087890625,3836.5,3799.02001953125,3818.830078125,4211240000,28.799999237060547,29.36000061035156,27.850000381469727,28.15999984741211,-0.007834849739538354,-0.0007119988201726959,0.48327425782257766,0.274591311871448,1.1839244112138405,0.3394303482925814,0.9697129235854434,0.30628995229992806
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.64806,91.37,99.17,90.93,94.14,3785.989990234375,3818.989990234375,3738.669921875,3785.3798828125,4840070000,29.420000076293945,30.219999313354492,28.280000686645508,28.709999084472656,-0.009025345538186133,-0.008797866246367652,0.4726858331170831,0.2505489956827776,1.1816948493400024,0.32911081337248804,0.9650447663874415,0.2999593475400729
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59494,94.14,95.49,90.28,92.97,3781.0,3829.820068359375,3752.10009765625,3825.330078125,4046950000,29.530000686645508,29.59000015258789,26.690000534057617,26.700000762939453,-0.03378067520510561,0.010498511296639174,0.46643755421113253,0.25636848619876285,1.181647610055852,0.3129223547266454,0.9577994381618363,0.27873812501827216
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.13756,86.99,87.51,84.43,86.08,3792.610107421875,3832.18994140625,3742.06005859375,3831.389892578125,5076590000,27.3700008392334,29.81999969482422,27.299999237060547,27.540000915527344,0.045427437649956465,0.0015828751061934918,0.41766405117655114,0.2516180315029987,0.6074491117575274,0.2599000303863241,0.9526593103570983,0.2784107721231554
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.5808,81.78,84.1,81.62,82.25,3831.97998046875,3870.909912109375,3809.3701171875,3845.080078125,4417720000,27.84000015258789,28.06999969482422,26.43000030517578,26.729999542236328,0.019081421173606727,0.003566795705066178,0.44077314748903546,0.15662576876444634,0.6164689268327684,0.2588510973565165,0.9544063862069653,0.2786666582385565
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.58261,82.25,82.97,80.73,81.35,3858.85009765625,3910.6298828125,3858.85009765625,3902.6201171875,4057770000,26.729999542236328,26.790000915527344,25.65999984741211,26.079999923706055,0.05028235345384914,0.014853723180930391,0.5224070846224246,0.18760575929295098,0.6528342995403817,0.259196615646962,0.9709800218539609,0.2767703394025508
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.57349,81.35,82.71,77.8,78.39,3888.260009765625,3918.5,3869.340087890625,3899.3798828125,3521620000,26.40999984741211,26.61000061035156,24.43000030517578,24.63999938964844,-0.0013988983702488548,-0.00083061639612735,0.48840306862487737,0.12408709126353491,0.4734377368036024,0.20486328433754417,0.9676115145135994,0.2758462635585528
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.40724,75.86,80.67,75.5,80.52,3880.93994140625,3880.93994140625,3847.219970703125,3854.429931640625,3423480000,26.420000076293945,26.739999771118164,25.790000915527344,26.170000076293945,-0.07853911333852,-0.011594417660525545,0.7199158619660689,0.1514750638919762,0.5891638779172295,0.21579393094290641,0.9871155645443512,0.27610153821760114
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.45862,80.52,86.07,80.4,85.86,3851.949951171875,3873.409912109375,3802.360107421875,3818.800048828125,3817210000,27.13999938964844,27.75,25.81999969482422,27.290000915527344,-0.032317491445751946,-0.00928686849749371,0.743804616416762,0.1528696689530531,0.5987803405075117,0.1994345683139035,0.9886737029476196,0.2698837578587607
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.24888,85.86,86.43,80.89,80.89,3779.669921875,3829.43994140625,3759.070068359375,3801.780029296875,4109390000,27.350000381469727,29.059999465942383,26.229999542236328,26.81999969482422,0.045813728987704215,-0.00446686411181668,0.7650508892830775,0.14075774543987649,0.6167839576325892,0.20059661326377232,1.0033690514770743,0.2579939367367566
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,80.89,84.68,79.51,81.35,3763.989990234375,3796.409912109375,3721.56005859375,3790.3798828125,4199690000,27.469999313354492,28.450000762939453,26.200000762939453,26.399999618530273,0.017341827629275455,-0.003003138812764307,0.7230648555730131,0.14007237515733975,0.5725042863588065,0.19706939210970234,0.9453067261350804,0.2578036471391884
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3049,81.35,81.45,77.99,78.7,3818.0,3863.6201171875,3817.179931640625,3863.159912109375,4143800000,26.719999313354492,26.719999313354492,24.1299991607666,24.229999542236328,0.011646994153803221,0.01901923165863364,0.717428838127696,0.186658681019295,0.5744847563062955,0.16752839594907046,0.9358743270501051,0.26502603018625254
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73132,81.29,83.39,79.8,83.39,3883.7900390625,3902.43994140625,3818.6298828125,3830.85009765625,4046870000,24.829999923706055,25.90999984741211,24.3799991607666,25.299999237060547,0.0741181908597491,-0.008398742485835936,0.7950872209302888,0.1631023749033959,0.6463439446962539,0.17039065079022206,0.9642190172909085,0.25850297827047375
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.76574,83.38,84.5,81.15,82.9,3860.72998046875,3939.81005859375,3860.72998046875,3936.68994140625,4041070000,25.1200008392334,25.40999984741211,24.229999542236328,24.5,0.04207720104807247,0.02725351764373082,0.8221753754784132,0.24349979352698486,0.6500001647719196,0.18608844282868808,0.9748030908504063,0.2693584706496297
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17094,82.9,87.1,79.76,83.99,3935.320068359375,3974.1298828125,3922.030029296875,3959.89990234375,4185300000,24.229999542236328,24.729999542236328,23.399999618530273,23.8799991607666,-0.007435482451242203,0.0058784939410571665,0.5661337827328157,0.22642649467761747,0.6497874621588194,0.18624461434623235,0.9565076247456117,0.26987921472994636
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68191,83.99,85.37,82.37,82.38,3955.469970703125,3999.2900390625,3927.639892578125,3998.949951171875,4132790000,24.06999969482422,24.670000076293945,22.920000076293945,23.11000061035156,-0.003066708544995841,0.00981306668950467,0.4677763910284798,0.20812219933650725,0.6468488543291038,0.1808430263176369,0.9567040654653355,0.2699974530395756
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.43966,82.38,84.89,80.01,84.28,3998.429931640625,4012.43994140625,3938.860107421875,3961.6298828125,3979240000,23.299999237060547,23.809999465942383,22.40999984741211,23.030000686645508,-0.02039295734074819,-0.009376287293813849,0.5150029662084411,0.22077197773084176,0.6313264503783771,0.18640198259305496,0.9553471495149092,0.2695781664777063
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.76643,83.17,83.98,79.81,81.35,3965.719970703125,3975.300048828125,3943.4599609375,3966.840087890625,3568340000,24.329999923706055,24.56999969482422,23.190000534057617,23.36000061035156,-0.062477740237311154,0.001314302973305868,0.69841659493666,0.21491476961901573,0.6831647831099112,0.1864310995868181,0.9672959516123133,0.2608080132261801
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.24326,81.35,82.87,80.08,81.39,3953.219970703125,3953.219970703125,3910.739990234375,3921.050048828125,3778950000,23.950000762939453,25.309999465942383,23.81999969482422,24.690000534057617,-0.002642042980227913,-0.011610342599263359,0.6979017726821397,0.21852526372449899,0.6800225571964111,0.19561244896526306,0.9651464154356993,0.2482896795152131
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.19796,81.39,81.95,74.84,76.49,3951.429931640625,4039.56005859375,3951.429931640625,4023.610107421875,4112180000,24.270000457763672,24.40999984741211,23.020000457763672,23.239999771118164,0.07684804868982513,0.025820048778629066,0.7096971056052035,0.24424946961253835,0.7242188143906904,0.21482529622329605,0.6595812442893355,0.22895987649901292
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.0741,76.49,77.75,74.09,76.89,4026.1298828125,4078.949951171875,3992.969970703125,4072.429931640625,4413000000,23.329999923706055,23.540000915527344,22.219999313354492,22.329999923706055,0.03806305270838894,0.012060319791912806,0.7008321496449523,0.20527201734914158,0.7374772888855698,0.21825685086258687,0.6663409189211035,0.2298748915600233
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.50623,76.89,77.69,73.34,75.03,4087.330078125,4140.14990234375,4079.219970703125,4130.2900390625,4616360000,22.1299991607666,22.15999984741211,21.209999084472656,21.329999923706055,-0.0029057065160629104,0.014107775781753557,0.6986043418673171,0.21281563195426045,0.6291270854927704,0.2118560798467295,0.6644090920326925,0.22971102749300962
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16219,78.66,78.66,77.02,77.69,4112.3798828125,4144.9501953125,4096.02001953125,4118.6298828125,4202810000,22.40999984741211,23.270000457763672,22.260000228881836,22.84000015258789,-0.021502574990513112,-0.002827076544916728,0.7142936538958666,0.21682543891084113,0.6157310473348833,0.20511401773640123,0.5928414406602491,0.20389563282001713
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28225,77.69,78.66,76.59,77.79,4104.2099609375,4140.47021484375,4079.81005859375,4091.18994140625,4727710000,24.079999923706055,24.68000030517578,22.670000076293945,23.93000030517578,-0.012116250420426194,-0.00668468837887098,0.7056967322282831,0.21024198623900997,0.6053044125593681,0.20738511812893987,0.5947667026272438,0.20614290131202517
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.80995,77.79,78.23,75.05,75.87,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4351760000,23.86000061035156,23.920000076293945,21.68000030517578,21.950000762939453,-0.007397292091435454,0.015517456270090707,0.5562269652736495,0.21805333794535645,0.6078780040139632,0.20799919280263465,0.5950711016123491,0.20005661709192385
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67016,75.87,75.87,72.98,73.67,4154.85009765625,4161.2900390625,4135.419921875,4151.93994140625,4283320000,22.059999465942383,22.65999984741211,21.440000534057617,21.440000534057617,-0.008599709479179367,-0.0007776424495837734,0.5629162355144022,0.18755657388515054,0.6111602076750533,0.20188649632255182,0.5845068618305724,0.1999577230074537
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749,73.67,74.23,70.63,71.85,4115.8701171875,4151.580078125,4107.31005859375,4145.18994140625,4085940000,21.5,22.579999923706055,20.760000228881836,21.149999618530273,0.030020061930577643,-0.0016270690189191196,0.35859571212435787,0.14701455765794622,0.5402661217186825,0.19500450003812106,0.5702134670583386,0.19956658165741678
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44152,73.6,76.12,72.82,75.17,4155.93017578125,4186.6201171875,4128.97021484375,4140.06005859375,4221090000,21.739999771118164,22.010000228881836,20.829999923706055,21.290000915527344,0.02111939473601405,-0.0012383171221209141,0.29650662823605534,0.13877414771193133,0.5175306030766078,0.16957801802328284,0.57251208986518,0.18242521175609536
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.50858,75.17,75.35,73.68,74.67,4133.10986328125,4137.2998046875,4112.08984375,4122.47021484375,3913090000,21.40999984741211,22.229999542236328,21.40999984741211,21.770000457763672,-0.028113039796074532,-0.004257744235926498,0.34135825144115295,0.11518041578201717,0.5315050139906247,0.17236546596719832,0.5745397687435405,0.18275953380163307
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,74.67,75.85,70.87,70.87,4181.02001953125,4211.02978515625,4177.259765625,4210.240234375,4546010000,22.280000686645508,22.34000015258789,19.540000915527344,19.739999771118164,0.03414479115449657,0.021067158460407496,0.3811148130000071,0.16937909377344607,0.5507484611175404,0.18712911641592278,0.5755871678211846,0.17841650170582107
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.79557,70.87,72.97,70.1,71.48,4227.39990234375,4257.91015625,4201.41015625,4207.27001953125,4630200000,19.84000015258789,20.850000381469727,19.709999084472656,20.200000762939453,-0.0008210750278983731,-0.0007057229222018175,0.3666156094926373,0.15824205670094715,0.5412020353389152,0.1788362602186487,0.5745280830079247,0.1784152980752056
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.5704,71.48,71.62,69.71,70.27,4225.02001953125,4280.47021484375,4219.77978515625,4280.14990234375,3788010000,20.34000015258789,20.350000381469727,19.1200008392334,19.530000686645508,0.01941760376984897,0.017174046951492668,0.36144927185932485,0.16353126221516004,0.4506601233131784,0.18621488474411454,0.5740720381083992,0.17907971637475217
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,70.89,71.1,68.94,70.2,4269.3701171875,4301.7900390625,4256.89990234375,4297.14013671875,3696830000,20.739999771118164,21.15999984741211,19.809999465942383,19.950000762939453,-0.012737060964301482,0.003961684056233163,0.3709249345976021,0.1598627929950267,0.4579861746502332,0.1695680576939971,0.5643251356087389,0.17804766839094954
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.94821,70.2,71.61,69.76,71.55,4290.4599609375,4325.27978515625,4277.77001953125,4305.2001953125,4329820000,20.229999542236328,20.38999938964844,19.5,19.690000534057617,-0.01001393990872997,0.0018739228259478625,0.3530022185403001,0.15516040110186988,0.34196308361092337,0.14552580997771383,0.5546817086203719,0.17801707912677733
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.68766,71.55,75.42,70.68,75.32,4280.39990234375,4302.18017578125,4253.080078125,4274.0400390625,3885030000,19.739999771118164,20.6299991607666,19.40999984741211,19.899999618530273,-0.021700351923622782,-0.007264114867648021,0.3556272396355901,0.16955070342505874,0.31530726782537155,0.1499464932420014,0.5586370321857957,0.18092998191167034
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97011,74.09,75.05,73.44,74.82,4273.1298828125,4292.52978515625,4261.97998046875,4283.740234375,3340330000,20.510000228881836,20.61000061035156,19.43000030517578,19.559999465942383,-0.0065096914314182845,0.0022669896063847975,0.3120814504885016,0.1595392461506747,0.3159854948810417,0.1418299426026286,0.5419484512571251,0.1777312624263892
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.87747,74.82,82.7,74.76,81.24,4266.31005859375,4266.31005859375,4218.7001953125,4228.47998046875,3761340000,20.15999984741211,21.270000457763672,20.079999923706055,20.600000381469727,-0.10716790958304105,-0.012983928713038868,0.643428328233274,0.1503855652955168,0.5454073977930197,0.155280066458793,0.6281206225309173,0.1834681782124093
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,79.02,80.97,78.42,80.35,4195.080078125,4195.080078125,4129.85986328125,4137.990234375,3907430000,22.40999984741211,24.6200008392334,22.38999938964844,23.799999237060547,0.02677799128298866,-0.021632366466494565,0.6969430235346487,0.2017602618906415,0.5642054079536597,0.18192608645580305,0.5883362335873575,0.19235593128109163
2022-08-23,21400.75,21684.87,20890.14,21529.12,200967.77164,80.35,80.47,77.73,77.78,4133.08984375,4159.77001953125,4124.02978515625,4128.72998046875,3823520000,24.1299991607666,24.209999084472656,23.06999969482422,24.11000061035156,0.00602345926973469,-0.002240370434437464,0.6725698230670589,0.14966781144968502,0.5660222872217824,0.16926152024256466,0.579146171638858,0.1897124486874446
2022-08-24,21529.11,21900.0,21145.0,21368.08,174383.22046,77.78,78.37,73.91,75.59,4126.5498046875,4156.56005859375,4119.97021484375,4140.77001953125,3583630000,24.3700008392334,24.86000061035156,22.729999542236328,22.81999969482422,-0.007508217623966096,0.002911916698724165,0.6749843274244606,0.14709539257798274,0.5658750379229927,0.16984840278327215,0.5658341027317695,0.18852527150854384
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78301,75.59,75.59,72.66,73.83,4153.259765625,4200.5400390625,4147.58984375,4199.1201171875,3566870000,22.40999984741211,23.1299991607666,21.770000457763672,21.780000686645508,0.008896998430986994,0.013993241836107048,0.6926940880970616,0.184995174967879,0.5480178091998729,0.17992101053056386,0.5643480125636068,0.1903687882705498
