date,btc_open,btc_high,btc_low,btc_close,btc_volume,dvol_open,dvol_high,dvol_low,dvol_close,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,btc_log_return,spx_log_return,btc_rv_7d,spx_rv_7d,btc_rv_14d,spx_rv_14d,btc_rv_30d,spx_rv_30d,btc_iv,spx_iv,btc_vrp_7d,spx_vrp_7d,btc_vrp_14d,spx_vrp_14d,btc_vrp_30d,spx_vrp_30d,btc_stress,spx_stress,global_stress,regime_label
2021-06-14,39020.56,41064.05,38730.0,40516.29,108522.391949,102.86,103.04,96.73,98.88,4248.31005859375,4255.58984375,4234.06982421875,4255.14990234375,4151200000,16.040000915527344,17.040000915527344,15.039999961853027,16.389999389648438,0.0818537834951041,0.0018135563851361,1.1744588070342796,0.0575654916339193,0.9145601725621324,0.0486332804123571,1.0654767672827643,0.1185172647873649,0.9888,0.1638999938964843,-0.1856588070342797,0.106334502262565,0.0742398274378675,0.1152667134841272,-0.0766767672827644,0.0453827291091194,1,0,1,stress
2021-06-15,40516.28,41330.0,39506.4,40144.04,80679.622838,98.88,99.31,95.83,96.77,4255.27978515625,4257.16015625,4238.35009765625,4246.58984375,4048940000,16.270000457763672,17.350000381469727,16.139999389648438,17.020000457763672,-0.0092301294285584,-0.0020137199542758,1.0838073459344024,0.0380418528630552,0.9136738171126876,0.0484944011308539,1.0654748411617114,0.1185661048032111,0.9677,0.1702000045776367,-0.1161073459344024,0.1321581517145815,0.0540261828873124,0.1217056034467828,-0.0977748411617114,0.0516338997744256,1,0,1,stress
2021-06-16,40143.8,40527.14,38116.01,38349.01,87771.976937,96.77,97.16,92.97,95.25,4248.8701171875,4251.89013671875,4202.4501953125,4223.7001953125,4538350000,16.989999771118164,19.11000061035156,16.420000076293945,18.149999618530273,-0.0457452734195306,-0.0054047037470264,0.9140236758091034,0.0523243301227074,0.9310032411564708,0.0552798765755532,1.0552695113301247,0.117947048325455,0.9525,0.1814999961853027,0.0384763241908966,0.1291756660625953,0.0214967588435291,0.1262201196097495,-0.1027695113301246,0.0635529478598477,1,0,1,stress
2021-06-17,38349.0,39559.88,37365.0,38092.97,79541.307119,95.25,95.66,92.08,95.28,4220.3701171875,4232.2900390625,4196.0498046875,4221.85986328125,5312680000,18.489999771118164,19.219999313354492,16.709999084472656,17.75,-0.0066989619448759,-0.0004358105436726,0.915806589232226,0.0523201271859973,0.9282738992318348,0.0553071370981765,1.0223347013403885,0.1179736086401645,0.9528,0.1775,0.0369934107677739,0.1251798728140027,0.0245261007681651,0.1221928629018234,-0.0695347013403885,0.0595263913598354,1,0,1,stress
2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.042935,95.28,99.86,94.1,94.73,4204.77978515625,4204.77978515625,4164.39990234375,4166.4501953125,6817010000,16.959999084472656,21.040000915527344,16.920000076293945,20.700000762939453,-0.0615278208278235,-0.0132113556872841,0.7426232297491647,0.0947398543426677,0.9051926576867622,0.0797061621815406,1.031663091832368,0.122015566431669,0.9473,0.2070000076293945,0.2046767702508353,0.1122601532867268,0.0421073423132378,0.1272938454478539,-0.0843630918323679,0.0849844411977255,1,0,1,stress
2021-06-21,35600.17,35750.0,31251.23,31608.93,168778.873159,95.63,106.3,94.1,106.23,4173.39990234375,4226.240234375,4173.39990234375,4224.7900390625,4128950000,21.739999771118164,21.81999969482422,17.809999465942383,17.889999389648438,-0.1250622542371062,0.0139051635123198,1.0350082617497152,0.1307079708952738,1.0373443477656754,0.1008374811916931,1.074726764187936,0.1269586123452197,1.0623,0.1788999938964843,0.0272917382502848,0.0481920230012105,0.0249556522343246,0.0780625127047912,-0.0124267641879358,0.0519413815512646,1,0,1,stress
2021-06-22,31614.12,33298.78,28805.0,32509.56,204208.179762,106.23,117.76,105.11,107.01,4224.60986328125,4255.83984375,4217.27001953125,4246.43994140625,3828390000,17.90999984741211,18.31999969482422,15.760000228881836,16.65999984741211,0.0280945243199381,0.0051114063789906,1.0531001318218864,0.1345057169166353,1.040403224900404,0.1027653266078169,1.0833990003344804,0.1238362092677259,1.0701,0.1665999984741211,0.0169998681781136,0.0320942815574858,0.029696775099596,0.0638346718663042,-0.0132990003344803,0.0427637892063952,1,0,1,stress
2021-06-23,32509.56,34881.0,31683.0,33678.07,126966.100563,107.01,107.59,99.01,102.21,4249.27001953125,4256.60009765625,4241.43017578125,4241.83984375,3730350000,16.25,16.84000015258789,14.859999656677246,16.31999969482422,0.0353126837670968,-0.0010838705186495,0.8886768046566443,0.1339568349922848,1.0325396214031124,0.1012632553468302,1.090308416348983,0.1208655529345353,1.0221,0.1631999969482422,0.1334231953433556,0.0292431619559573,-0.0104396214031123,0.0619367416014119,-0.0682084163489828,0.0423344440137068,1,0,1,stress
2021-06-24,33675.07,35298.0,32286.57,34663.09,86625.80426,102.21,103.01,99.21,100.99,4256.97021484375,4271.27978515625,4256.97021484375,4266.490234375,3816660000,15.989999771118164,16.049999237060547,14.1899995803833,15.970000267028809,0.0288285483794497,0.0057944295459168,0.946999537280711,0.1382462654232714,1.0154866797588056,0.0974146565741742,1.0412854974853658,0.1012709348222846,1.0099,0.159700002670288,0.062900462719289,0.0214537372470166,-0.0055866797588055,0.0622853460961138,-0.0313854974853657,0.0584290678480034,1,0,1,stress
2021-06-25,34663.08,35500.0,31275.0,31584.45,116061.130356,97.58,105.37,97.11,105.3,4274.4501953125,4286.1201171875,4271.16015625,4280.7001953125,7341450000,16.040000915527344,16.170000076293945,15.210000038146973,15.619999885559082,-0.0930105212036937,0.0033250631646875,1.037107610614865,0.131918570394765,1.015223946743427,0.0978250651289396,1.0664839273204392,0.0964663776470202,1.053,0.1561999988555908,0.015892389385135,0.0242814284608258,0.0377760532565729,0.0583749337266512,-0.0134839273204392,0.0597336212085706,1,0,1,stress
2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.267819,106.41,107.23,103.85,104.3,4284.89990234375,4292.14013671875,4274.669921875,4290.60986328125,4147890000,16.06999969482422,16.459999084472656,15.390000343322754,15.760000228881836,0.0881462862550976,0.0023122888604717,1.2517732516851532,0.1308881975044388,1.088278405820214,0.09793405396467,1.106772079372823,0.0877028101751136,1.043,0.1576000022888183,-0.2087732516851532,0.0267118047843795,-0.045278405820214,0.0596659483241483,-0.0637720793728231,0.0698971921137047,1,0,1,stress
2021-06-29,34494.89,36600.0,34225.43,35911.73,90788.79622,104.3,105.03,98.06,98.86,4293.2099609375,4300.52001953125,4287.0400390625,4291.7998046875,3707150000,15.6899995803833,16.309999465942383,14.100000381469728,16.020000457763672,0.0402527859480743,0.0002772977426878,1.238957871298976,0.0780897154858811,0.9827807679354276,0.0971350934964675,1.0529245051407468,0.0871176015350891,0.9886,0.1602000045776367,-0.2503578712989759,0.0821102890917556,0.0058192320645724,0.0630649110811692,-0.0643245051407467,0.0730824030425476,1,0,1,stress
2021-06-30,35911.72,36100.0,34017.55,35045.0,77152.197634,98.86,106.36,98.79,104.51,4290.64990234375,4302.43017578125,4287.9599609375,4297.5,4266040000,16.18000030517578,17.309999465942383,15.579999923706056,15.829999923706056,-0.0244310331208218,0.0013272784229071,0.9161483580742142,0.0396975459998797,0.9847021936591952,0.0958768977344628,1.053879264714371,0.0822598895340501,1.0451,0.1582999992370605,0.1289516419257859,0.1186024532371808,0.0603978063408049,0.0624231015025977,-0.0087792647143709,0.0760401097030104,1,0,1,stress
2021-07-01,35045.0,35057.57,32711.0,33504.69,71708.266112,103.8,105.94,101.96,102.38,4300.72998046875,4320.66015625,4300.72998046875,4319.93994140625,3788230000,15.619999885559082,16.010000228881836,15.3100004196167,15.479999542236328,-0.0449475209203527,0.0052080414322547,0.9744061749642348,0.0399741759332872,0.9946698803200796,0.0975016787305042,0.963455573481336,0.0819590850694959,1.0238,0.1547999954223632,0.0493938250357652,0.114825819489076,0.0291301196799204,0.057298316691859,0.060344426518664,0.0728409103528673,1,0,1,stress
2021-07-02,33502.33,33977.04,32699.0,33786.55,56172.181378,102.38,103.34,98.72,99.23,4326.60009765625,4355.43017578125,4326.60009765625,4352.33984375,3225840000,15.529999732971191,15.539999961853027,14.25,15.06999969482422,0.0083773652682027,0.0074720958946916,0.9515430073357466,0.0411390452805127,0.9117932656865988,0.1010720592302344,0.9141738440031286,0.0795412923985442,0.9923,0.1506999969482422,0.0407569926642534,0.1095609516677295,0.0805067343134012,0.0496279377180078,0.0781261559968714,0.071158704549698,1,0,1,stress
2021-07-06,33690.15,35118.88,33532.0,34220.01,58210.596349,96.39,96.57,94.45,95.74,4356.4599609375,4356.4599609375,4314.3701171875,4343.5400390625,4309570000,15.770000457763672,17.940000534057617,15.729999542236328,16.440000534057617,0.0127477663906346,-0.0020239027700217,0.9361745416029263,0.0500025665540898,0.9182874336193544,0.1010791512873079,0.8848372423721736,0.0799326923152342,0.9574,0.1644000053405761,0.0212254583970735,0.1143974387864863,0.0391125663806455,0.0633208540532682,0.0725627576278262,0.0844673130253419,1,0,1,stress
2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.521675,95.74,95.82,93.77,94.93,4351.009765625,4361.8798828125,4329.7900390625,4358.1298828125,4037380000,16.43000030517578,17.639999389648438,16.079999923706055,16.200000762939453,-0.0105135751956069,0.0033533465536629,0.6997330431743332,0.0500211006718167,0.9048140667526364,0.0959950706705178,0.8753790808434623,0.0761314848616703,0.9493,0.1620000076293945,0.2495669568256668,0.1119789069575778,0.0444859332473636,0.0660049369588767,0.0739209191565377,0.0858685227677242,1,0,1,stress
2021-07-08,33862.11,33929.64,32077.0,32875.71,70136.48032,95.19,95.84,93.22,94.43,4321.06982421875,4330.8798828125,4289.3701171875,4320.81982421875,4347500000,17.739999771118164,21.290000915527344,17.739999771118164,19.0,-0.0295628982722732,-0.0085978810095563,0.4639244732986882,0.0837562858681909,0.9089322219803952,0.1061144846854287,0.8781403201442448,0.0807965351735318,0.9443,0.19,0.4803755267013118,0.1062437141318091,0.0353677780196047,0.0838855153145713,0.0661596798557552,0.1092034648264682,1,0,1,stress
2021-07-09,32875.71,34100.0,32261.07,33815.81,47153.939899,94.43,95.11,90.64,90.89,4329.3798828125,4371.60009765625,4329.3798828125,4369.5498046875,3531120000,17.8799991607666,18.1299991607666,16.079999923706055,16.18000030517578,0.0281943573837486,0.0112148259024137,0.4156096010395489,0.1032262444795623,0.8908615306397226,0.0890034245864886,0.8795313295642734,0.0860024288248289,0.9089,0.1618000030517578,0.4932903989604511,0.0585737585721955,0.0180384693602774,0.0727965784652692,0.0293686704357266,0.0757975742269289,1,0,1,stress
2021-07-12,34259.0,34678.43,32658.34,33086.63,48181.403762,88.71,91.18,88.19,90.51,4372.41015625,4386.68017578125,4364.02978515625,4384.6298828125,3384460000,16.850000381469727,17.520000457763672,16.139999389648438,16.170000076293945,-0.0217991713167552,0.003445232695594,0.4116780271393609,0.1029416021792096,0.7080668619734883,0.0750384835884522,0.8800496757979448,0.0862132228165089,0.9051,0.1617000007629394,0.4934219728606391,0.0587583985837298,0.1970331380265116,0.0866615171744872,0.0250503242020552,0.0754867779464305,1,0,1,stress
2021-07-13,33086.94,33340.0,32202.25,32729.77,41126.361008,90.51,91.37,89.34,90.81,4381.06982421875,4392.3701171875,4366.919921875,4369.2099609375,3695430000,16.389999389648438,17.229999542236328,15.9399995803833,17.1200008392334,-0.0108442119936659,-0.0035230111811655,0.3257617199969906,0.1078176658487908,0.7008318395679252,0.0784195662829488,0.8533221127551065,0.0873872999989422,0.9081,0.1712000083923339,0.5823382800030095,0.0633823425435431,0.2072681604320748,0.0927804421093851,0.0547778872448935,0.0838127083933917,1,0,1,stress
2021-07-14,32729.12,33114.03,31550.0,32820.02,46777.823484,90.81,91.28,86.64,86.97,4380.10986328125,4393.68017578125,4362.35986328125,4374.2998046875,4006370000,17.34000015258789,17.510000228881836,15.949999809265137,16.329999923706055,0.0027536337500608,0.0011642565654693,0.3189399096242111,0.099781350330061,0.6828475498746538,0.0772573412796569,0.8483606694908743,0.0872264146225066,0.8697,0.1632999992370605,0.550760090375789,0.0635186489069995,0.1868524501253462,0.0860426579574036,0.0213393305091257,0.0760735846145539,1,0,1,stress
2021-07-15,32820.03,33185.25,31133.0,31880.0,51639.576353,86.97,87.05,84.27,85.55,4369.02001953125,4369.02001953125,4340.7001953125,4360.02978515625,3905230000,16.700000762939453,18.09000015258789,16.559999465942383,17.010000228881836,-0.0290598411242663,-0.0032675735627459,0.3245257497311508,0.1014817432637941,0.6765819740878464,0.0786305569169708,0.8473588203081558,0.0882401791995392,0.8554999999999999,0.1701000022888183,0.5309742502688491,0.0686182590250242,0.1789180259121535,0.0914694453718475,0.0081411796918441,0.0818598230892791,1,0,1,stress
2021-07-16,31874.49,32249.18,31020.0,31383.87,48499.864154,85.55,86.32,82.37,82.59,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,3985700000,16.799999237060547,18.700000762939453,16.030000686645508,18.450000762939453,-0.015684787261425,-0.0075674150068132,0.3262684943581752,0.1096011497640607,0.5517968338831608,0.0869966429010821,0.834800027690323,0.0908042638506493,0.8259000000000001,0.1845000076293945,0.4996315056418249,0.0748988578653338,0.2741031661168392,0.0975033647283124,-0.0089000276903229,0.0936957437787452,1,0,1,stress
2021-07-19,31778.57,31899.0,30407.44,30839.65,47340.468499,83.52,88.52,83.3,88.46,4296.39990234375,4296.39990234375,4233.1298828125,4258.490234375,5157660000,19.61000061035156,25.09000015258789,19.270000457763672,22.5,-0.0174928669273953,-0.0159967813999839,0.3045173168538302,0.1367247086401017,0.3774678367784092,0.1118409881113856,0.8183964726527492,0.1003577654249322,0.8845999999999999,0.225,0.5800826831461697,0.0882752913598983,0.5071321632215907,0.1131590118886144,0.0662035273472507,0.1246422345750678,1,0,1,stress
2021-07-20,30839.65,31063.07,29278.0,29790.35,61034.049017,88.46,92.68,88.1,91.49,4265.10986328125,4336.83984375,4262.0498046875,4323.06005859375,4438270000,20.88999938964844,22.969999313354492,19.3700008392334,19.729999542236328,-0.034616684167991,0.0150488060047999,0.1944573141758257,0.1533072793838975,0.3214307107516628,0.1300082190292856,0.7808892716715822,0.109084775199149,0.9149,0.1972999954223633,0.7204426858241743,0.0439927160384658,0.5934692892483371,0.0672917763930776,0.1340107283284177,0.0882152202232142,1,0,1,stress
2021-07-21,29790.34,32858.0,29482.61,32144.51,82796.265128,91.49,91.49,86.96,87.86,4331.1298828125,4359.7001953125,4331.1298828125,4358.68994140625,3810280000,19.729999542236328,19.81999969482422,17.809999465942383,17.90999984741211,0.0760571584840489,0.008208041662144,0.5934553921115542,0.1622019021664228,0.4918370931596043,0.1340527081823882,0.8145614581508561,0.1111794490149486,0.8786,0.179099998474121,0.2851446078884458,0.0168980963076982,0.3867629068403957,0.0450472902917328,0.0640385418491439,0.0679205494591724,1,0,1,stress
2021-07-22,32144.51,32591.35,31708.0,32287.83,46148.092433,87.86,87.86,84.31,84.64,4361.27001953125,4369.8701171875,4350.06005859375,4367.47998046875,3358300000,17.59000015258789,18.450000762939453,17.399999618530273,17.690000534057617,0.0044487049941116,0.0020146392092429,0.5932786193951636,0.1617681922879742,0.459960871003106,0.1327928110586447,0.7390390128667953,0.1108818984253731,0.8464,0.1769000053405761,0.2531213806048364,0.0151318130526019,0.386439128996894,0.0441071942819314,0.1073609871332047,0.066018106915203,1,0,1,stress
2021-07-23,32287.58,33650.0,31924.32,33634.09,50112.863626,84.64,84.74,79.9,81.75,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4540070000,16.979999542236328,17.479999542236328,16.329999923706055,17.200000762939453,0.0408497569173238,0.0100943323862544,0.6474979033489021,0.1730768364024712,0.4943859366666912,0.1357860602513095,0.7493483529201334,0.1134705645461262,0.8175,0.1720000076293945,0.1700020966510979,-0.0010768287730766,0.3231140633333088,0.036213947378085,0.0681516470798666,0.0585294430832683,1,0,1,stress
2021-07-26,35381.02,40550.0,35205.78,37237.6,152452.512724,83.9,91.63,83.9,87.68,4409.580078125,4422.72998046875,4405.4501953125,4422.2998046875,4275630000,18.670000076293945,19.38999938964844,17.530000686645508,17.579999923706055,0.1017788675400285,0.0023793669227295,0.8232129454408296,0.1702213592797756,0.6574277292568359,0.1351884556523993,0.8068298731777915,0.1134979196917305,0.8768,0.1757999992370605,0.0535870545591704,0.0055786399572849,0.2193722707431641,0.0406115435846612,0.0699701268222084,0.06230207954533,1,0,1,stress
2021-07-27,37241.33,39542.61,36383.0,39457.87,88397.267015,87.68,91.84,84.94,91.84,4416.3798828125,4416.3798828125,4372.509765625,4401.4599609375,4241950000,18.6200008392334,20.440000534057617,18.25,19.36000061035156,0.0579145169242299,-0.004723583382178,0.7990760860094154,0.1642400635115632,0.6874512369151414,0.1371206155019519,0.7884783980050544,0.1148367843715804,0.9184,0.1936000061035155,0.1193239139905846,0.0293599425919523,0.2309487630848585,0.0564793906015636,0.1299216019949456,0.0787632217319351,1,0,1,stress
2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.528441,91.84,96.55,91.84,95.68,4402.9501953125,4415.47021484375,4387.009765625,4400.64013671875,4215290000,19.40999984741211,19.6200008392334,17.520000457763672,18.309999465942383,0.0141348141674527,-0.0001862792315527,0.7356426645077222,0.1072319805010483,0.6620951777807704,0.1305424734708924,0.7892364435940382,0.1145242109507703,0.9568,0.1830999946594238,0.2211573354922779,0.0758680141583755,0.2947048222192296,0.0525575211885314,0.1675635564059618,0.0685757837086535,1,0,1,stress
2021-07-29,40019.57,40640.0,39200.0,40016.48,53998.439283,95.68,95.76,91.62,93.24,4403.58984375,4429.97021484375,4403.58984375,4419.14990234375,4044600000,17.90999984741211,18.010000228881836,17.190000534057617,17.700000762939453,-7.696532715802908e-05,0.0041973318452726,0.6129308411956231,0.0793489384900535,0.6612478105791422,0.1234193393963779,0.7772953378356214,0.1130934702181324,0.9324,0.1770000076293945,0.3194691588043767,0.097651069139341,0.2711521894208577,0.0535806682330166,0.1551046621643784,0.0639065374112621,1,0,1,stress
2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.784805,93.24,94.19,86.32,93.49,4395.1201171875,4412.25,4389.64990234375,4395.259765625,3956740000,19.690000534057617,19.719999313354492,17.530000686645508,18.239999771118164,0.053279788252541,-0.0054207136082611,0.5740229345920074,0.0847446644964387,0.6635174884755736,0.125459687970436,0.7911667362739948,0.1147486602101344,0.9349,0.1823999977111816,0.3608770654079926,0.0976553332147429,0.2713825115244264,0.0569403097407456,0.1437332637260051,0.0676513375010472,1,0,1,stress
